h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,speed_drop,ccis,status,color
866189277ffffff,20,53,12.9117271,77.6766649,"Amrutha College Road, Chowdappa Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",3,10,10.0,53.0,critical,#FF4B4B
866189277ffffff,20,53,12.9117271,77.6766649,"Amrutha College Road, Chowdappa Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",4,5,10.0,53.0,critical,#FF4B4B
866189277ffffff,20,53,12.9117271,77.6766649,"Amrutha College Road, Chowdappa Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",5,5,10.0,53.0,critical,#FF4B4B
866189277ffffff,20,53,12.9117271,77.6766649,"Amrutha College Road, Chowdappa Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",6,4,10.0,53.0,critical,#FF4B4B
866189277ffffff,21,92,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",0,2,10.0,92.0,critical,#FF4B4B
866189277ffffff,21,92,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",1,12,10.0,92.0,critical,#FF4B4B
866189277ffffff,21,92,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",2,19,10.0,92.0,critical,#FF4B4B
866189277ffffff,21,92,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",3,12,10.0,92.0,critical,#FF4B4B
866189277ffffff,21,92,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",4,5,10.0,92.0,critical,#FF4B4B
866189277ffffff,21,92,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",5,24,10.0,92.0,critical,#FF4B4B
866189277ffffff,21,92,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",6,18,10.0,92.0,critical,#FF4B4B
866189277ffffff,22,128,12.9054633,77.7007781,"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",0,3,10.0,128.0,critical,#FF4B4B
866189277ffffff,22,128,12.9054633,77.7007781,"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",1,7,10.0,128.0,critical,#FF4B4B
866189277ffffff,22,128,12.9054633,77.7007781,"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",2,23,10.0,128.0,critical,#FF4B4B
866189277ffffff,22,128,12.9054633,77.7007781,"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",3,10,10.0,128.0,critical,#FF4B4B
866189277ffffff,22,128,12.9054633,77.7007781,"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",4,22,10.0,128.0,critical,#FF4B4B
866189277ffffff,22,128,12.9054633,77.7007781,"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",5,53,10.0,128.0,critical,#FF4B4B
866189277ffffff,22,128,12.9054633,77.7007781,"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",6,10,10.0,128.0,critical,#FF4B4B
866189277ffffff,23,83,12.8980591,77.6753022,"Amrutha College Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",0,6,10.0,83.0,critical,#FF4B4B
866189277ffffff,23,83,12.8980591,77.6753022,"Amrutha College Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",1,10,10.0,83.0,critical,#FF4B4B
866189277ffffff,23,83,12.8980591,77.6753022,"Amrutha College Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",2,19,10.0,83.0,critical,#FF4B4B
866189277ffffff,23,83,12.8980591,77.6753022,"Amrutha College Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",3,7,10.0,83.0,critical,#FF4B4B
866189277ffffff,23,83,12.8980591,77.6753022,"Amrutha College Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",4,9,10.0,83.0,critical,#FF4B4B
866189277ffffff,23,83,12.8980591,77.6753022,"Amrutha College Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",5,23,10.0,83.0,critical,#FF4B4B
866189277ffffff,23,83,12.8980591,77.6753022,"Amrutha College Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",6,9,10.0,83.0,critical,#FF4B4B
8661892afffffff,0,7,13.0537716,77.7616542,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",1,1,10.0,7.0,critical,#FF4B4B
8661892afffffff,0,7,13.0537716,77.7616542,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",4,4,7.5,5.25,monitor,#FFA500
8661892afffffff,0,7,13.0537716,77.7616542,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",6,2,10.0,7.0,critical,#FF4B4B
8661892afffffff,1,2,13.0540381,77.7620393,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",1,1,10.0,2.0,green,#00CC66
8661892afffffff,1,2,13.0540381,77.7620393,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",5,1,10.0,2.0,green,#00CC66
8661892afffffff,2,6,13.0552768,77.7646804,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",0,1,10.0,6.0,monitor,#FFA500
8661892afffffff,2,6,13.0552768,77.7646804,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",1,5,2.0,1.2,green,#00CC66
8661892afffffff,3,5,13.0552768,77.7646804,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",1,4,2.5,1.25,green,#00CC66
8661892afffffff,3,5,13.0552768,77.7646804,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",6,1,10.0,5.0,monitor,#FFA500
8661892afffffff,4,2,13.0537689,77.7615706,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",0,1,10.0,2.0,green,#00CC66
8661892afffffff,4,2,13.0537689,77.7615706,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",1,1,10.0,2.0,green,#00CC66
8661892afffffff,5,51,13.0539342,77.7617608,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",0,49,0.41,2.09,green,#00CC66
8661892afffffff,5,51,13.0539342,77.7617608,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",1,1,10.0,51.0,critical,#FF4B4B
8661892afffffff,5,51,13.0539342,77.7617608,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",3,1,10.0,51.0,critical,#FF4B4B
8661892afffffff,6,16,13.0551447,77.7644654,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",0,12,3.33,5.33,monitor,#FFA500
8661892afffffff,6,16,13.0551447,77.7644654,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",1,2,10.0,16.0,critical,#FF4B4B
8661892afffffff,6,16,13.0551447,77.7644654,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",5,2,10.0,16.0,critical,#FF4B4B
8661892afffffff,7,5,13.053788,77.7615705,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",1,1,10.0,5.0,monitor,#FFA500
8661892afffffff,7,5,13.053788,77.7615705,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",3,3,6.67,3.34,monitor,#FFA500
8661892afffffff,7,5,13.053788,77.7615705,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",6,1,10.0,5.0,monitor,#FFA500
8661892afffffff,8,4,13.0531942,77.7621467,"Whitefield Main Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",1,1,10.0,4.0,monitor,#FFA500
8661892afffffff,8,4,13.0531942,77.7621467,"Whitefield Main Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",2,3,3.33,1.33,green,#00CC66
8661892afffffff,19,1,13.0519957,77.7614202,"Whitefield Main Road, SBR Pravanika, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",4,1,0.0,0.0,green,#00CC66
8661892afffffff,20,2,13.0532836,77.7618242,"Whitefield Main Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",0,1,10.0,2.0,green,#00CC66
8661892afffffff,20,2,13.0532836,77.7618242,"Whitefield Main Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",4,1,10.0,2.0,green,#00CC66
8661892afffffff,21,7,13.0565337,77.7673855,"MBT Road, Dream City, Huskur South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",0,6,1.67,1.17,green,#00CC66
8661892afffffff,21,7,13.0565337,77.7673855,"MBT Road, Dream City, Huskur South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",5,1,10.0,7.0,critical,#FF4B4B
8661892afffffff,22,1,13.0522118,77.7614339,8661892afffffff,3,1,0.0,0.0,green,#00CC66
8661892afffffff,23,2,13.0541421,77.7620878,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",1,1,10.0,2.0,green,#00CC66
8661892afffffff,23,2,13.0541421,77.7620878,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",5,1,10.0,2.0,green,#00CC66
8661892c7ffffff,0,28,13.0181428,77.6540503,"100 Feet Road, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",0,1,10.0,28.0,critical,#FF4B4B
8661892c7ffffff,0,28,13.0181428,77.6540503,"100 Feet Road, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",1,4,10.0,28.0,critical,#FF4B4B
8661892c7ffffff,0,28,13.0181428,77.6540503,"100 Feet Road, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",2,5,10.0,28.0,critical,#FF4B4B
8661892c7ffffff,0,28,13.0181428,77.6540503,"100 Feet Road, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",4,5,10.0,28.0,critical,#FF4B4B
8661892c7ffffff,0,28,13.0181428,77.6540503,"100 Feet Road, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",5,4,10.0,28.0,critical,#FF4B4B
8661892c7ffffff,0,28,13.0181428,77.6540503,"100 Feet Road, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",6,9,10.0,28.0,critical,#FF4B4B
8661892c7ffffff,1,18,13.0204981,77.6568028,"2nd Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",0,4,10.0,18.0,critical,#FF4B4B
8661892c7ffffff,1,18,13.0204981,77.6568028,"2nd Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",1,2,10.0,18.0,critical,#FF4B4B
8661892c7ffffff,1,18,13.0204981,77.6568028,"2nd Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",2,4,10.0,18.0,critical,#FF4B4B
8661892c7ffffff,1,18,13.0204981,77.6568028,"2nd Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",4,1,10.0,18.0,critical,#FF4B4B
8661892c7ffffff,1,18,13.0204981,77.6568028,"2nd Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",5,3,10.0,18.0,critical,#FF4B4B
8661892c7ffffff,1,18,13.0204981,77.6568028,"2nd Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",6,4,10.0,18.0,critical,#FF4B4B
8661892c7ffffff,2,22,13.0485874,77.6456396,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",0,2,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,2,22,13.0485874,77.6456396,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",2,2,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,2,22,13.0485874,77.6456396,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",4,4,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,2,22,13.0485874,77.6456396,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",6,14,5.71,12.56,critical,#FF4B4B
8661892c7ffffff,3,15,13.0571232,77.6501865,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,2,10.0,15.0,critical,#FF4B4B
8661892c7ffffff,3,15,13.0571232,77.6501865,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",2,3,10.0,15.0,critical,#FF4B4B
8661892c7ffffff,3,15,13.0571232,77.6501865,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",3,3,10.0,15.0,critical,#FF4B4B
8661892c7ffffff,3,15,13.0571232,77.6501865,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",5,1,10.0,15.0,critical,#FF4B4B
8661892c7ffffff,3,15,13.0571232,77.6501865,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",6,6,10.0,15.0,critical,#FF4B4B
8661892c7ffffff,4,27,13.0492406,77.645635,"Geddalahalli Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",0,2,10.0,27.0,critical,#FF4B4B
8661892c7ffffff,4,27,13.0492406,77.645635,"Geddalahalli Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",1,2,10.0,27.0,critical,#FF4B4B
8661892c7ffffff,4,27,13.0492406,77.645635,"Geddalahalli Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",2,4,10.0,27.0,critical,#FF4B4B
8661892c7ffffff,4,27,13.0492406,77.645635,"Geddalahalli Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",3,5,10.0,27.0,critical,#FF4B4B
8661892c7ffffff,4,27,13.0492406,77.645635,"Geddalahalli Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",4,2,10.0,27.0,critical,#FF4B4B
8661892c7ffffff,4,27,13.0492406,77.645635,"Geddalahalli Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",5,7,10.0,27.0,critical,#FF4B4B
8661892c7ffffff,4,27,13.0492406,77.645635,"Geddalahalli Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",6,5,10.0,27.0,critical,#FF4B4B
8661892c7ffffff,5,57,13.0272219,77.6613504,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",1,3,10.0,57.0,critical,#FF4B4B
8661892c7ffffff,5,57,13.0272219,77.6613504,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",2,4,10.0,57.0,critical,#FF4B4B
8661892c7ffffff,5,57,13.0272219,77.6613504,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",3,8,10.0,57.0,critical,#FF4B4B
8661892c7ffffff,5,57,13.0272219,77.6613504,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",4,2,10.0,57.0,critical,#FF4B4B
8661892c7ffffff,5,57,13.0272219,77.6613504,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",5,10,10.0,57.0,critical,#FF4B4B
8661892c7ffffff,5,57,13.0272219,77.6613504,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",6,30,9.0,51.3,critical,#FF4B4B
8661892c7ffffff,6,54,13.0604936,77.6520969,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,3,10.0,54.0,critical,#FF4B4B
8661892c7ffffff,6,54,13.0604936,77.6520969,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",1,5,10.0,54.0,critical,#FF4B4B
8661892c7ffffff,6,54,13.0604936,77.6520969,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",2,2,10.0,54.0,critical,#FF4B4B
8661892c7ffffff,6,54,13.0604936,77.6520969,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",3,3,10.0,54.0,critical,#FF4B4B
8661892c7ffffff,6,54,13.0604936,77.6520969,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",4,21,10.0,54.0,critical,#FF4B4B
8661892c7ffffff,6,54,13.0604936,77.6520969,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",5,7,10.0,54.0,critical,#FF4B4B
8661892c7ffffff,6,54,13.0604936,77.6520969,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",6,13,10.0,54.0,critical,#FF4B4B
8661892c7ffffff,7,23,13.0605933,77.6520617,"Doddagubbi Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,2,10.0,23.0,critical,#FF4B4B
8661892c7ffffff,7,23,13.0605933,77.6520617,"Doddagubbi Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",1,1,10.0,23.0,critical,#FF4B4B
8661892c7ffffff,7,23,13.0605933,77.6520617,"Doddagubbi Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",2,3,10.0,23.0,critical,#FF4B4B
8661892c7ffffff,7,23,13.0605933,77.6520617,"Doddagubbi Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",3,1,10.0,23.0,critical,#FF4B4B
8661892c7ffffff,7,23,13.0605933,77.6520617,"Doddagubbi Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",4,12,9.17,21.09,critical,#FF4B4B
8661892c7ffffff,7,23,13.0605933,77.6520617,"Doddagubbi Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",5,2,10.0,23.0,critical,#FF4B4B
8661892c7ffffff,7,23,13.0605933,77.6520617,"Doddagubbi Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",6,2,10.0,23.0,critical,#FF4B4B
8661892c7ffffff,8,22,13.0331957,77.6376557,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,2,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,8,22,13.0331957,77.6376557,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",1,2,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,8,22,13.0331957,77.6376557,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",3,2,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,8,22,13.0331957,77.6376557,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",4,9,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,8,22,13.0331957,77.6376557,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",5,2,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,8,22,13.0331957,77.6376557,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",6,5,10.0,22.0,critical,#FF4B4B
8661892c7ffffff,19,9,13.0489074,77.6456707,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",2,4,10.0,9.0,critical,#FF4B4B
8661892c7ffffff,19,9,13.0489074,77.6456707,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",3,1,10.0,9.0,critical,#FF4B4B
8661892c7ffffff,19,9,13.0489074,77.6456707,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",5,1,10.0,9.0,critical,#FF4B4B
8661892c7ffffff,19,9,13.0489074,77.6456707,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",6,3,10.0,9.0,critical,#FF4B4B
8661892c7ffffff,20,25,13.0534441,77.6459343,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,2,10.0,25.0,critical,#FF4B4B
8661892c7ffffff,20,25,13.0534441,77.6459343,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",1,2,10.0,25.0,critical,#FF4B4B
8661892c7ffffff,20,25,13.0534441,77.6459343,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",2,5,10.0,25.0,critical,#FF4B4B
8661892c7ffffff,20,25,13.0534441,77.6459343,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",3,3,10.0,25.0,critical,#FF4B4B
8661892c7ffffff,20,25,13.0534441,77.6459343,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",4,3,10.0,25.0,critical,#FF4B4B
8661892c7ffffff,20,25,13.0534441,77.6459343,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",5,1,10.0,25.0,critical,#FF4B4B
8661892c7ffffff,20,25,13.0534441,77.6459343,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",6,9,10.0,25.0,critical,#FF4B4B
8661892c7ffffff,21,45,13.0567919,77.6516489,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,9,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,21,45,13.0567919,77.6516489,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",1,7,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,21,45,13.0567919,77.6516489,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",2,7,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,21,45,13.0567919,77.6516489,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",3,10,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,21,45,13.0567919,77.6516489,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",4,8,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,21,45,13.0567919,77.6516489,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",5,2,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,21,45,13.0567919,77.6516489,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",6,2,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,22,45,13.056149,77.6476739,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",0,3,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,22,45,13.056149,77.6476739,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",1,6,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,22,45,13.056149,77.6476739,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",2,5,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,22,45,13.056149,77.6476739,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",3,7,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,22,45,13.056149,77.6476739,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",4,7,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,22,45,13.056149,77.6476739,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",5,11,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,22,45,13.056149,77.6476739,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",6,6,10.0,45.0,critical,#FF4B4B
8661892c7ffffff,23,26,13.0213703,77.6783997,"TC Palya Main Road, Kowdenahalli Extension, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",0,3,10.0,26.0,critical,#FF4B4B
8661892c7ffffff,23,26,13.0213703,77.6783997,"TC Palya Main Road, Kowdenahalli Extension, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",1,3,10.0,26.0,critical,#FF4B4B
8661892c7ffffff,23,26,13.0213703,77.6783997,"TC Palya Main Road, Kowdenahalli Extension, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2,3,10.0,26.0,critical,#FF4B4B
